gene,PanCancer_Core_Fitness,bagel_essential_curated,Ribosomal_Proteins,DNA_replication,RNA_polymerase,Proteasome,Spliceosome,Histones
VAMP4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
WDR44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
WNT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZBTB38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZBTB7B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZDHHC20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZFP69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF37A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF585B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZNF93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ABCA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ABLIM1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACBD7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACOT9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACTRT3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVR2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAMTS17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAMTSL5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADPRM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AFP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AHSA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AIFM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AK1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKAP13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKAP9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKIP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALKBH8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALPK3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMACR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKHD1-EIF4EBP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANTXR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP2A1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP2B1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APBA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APBA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APBB1IP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APH1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APITD1-CORT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARHGAP26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARHGEF9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARID3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARL14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARL6IP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARNTL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARRB1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ASNSD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATF7IP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATG12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATG14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATOX1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATP10A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATP2B4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ATXN2L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AVIL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
B3GNT5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
B4GALT4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BCL11B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BCL9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BDNF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BIRC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BMP5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BMPR2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BNC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BPGM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BTLA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C10orf131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C11orf31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C17orf58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C17orf98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C19orf70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1orf122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1orf146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1orf172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C22orf43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C2orf68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C3orf36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C9orf41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C9orf96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CALCB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CANT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CC2D1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CC2D2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CCDC121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CCDC178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CCDC73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CCNB1IP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CCT6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CD19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CDK5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CEBPA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CEP120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CH25H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CHM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CHURC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CLDN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CMTM6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CNTN6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COL4A3BP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COPRS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COX7A2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CPXCR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CRBN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CRLF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CRYAB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CSRP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CTNNBIP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CTTN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CUL4A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CXorf36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CYLD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CYP2C8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DCLK2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DCLRE1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DCUN1D5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DEFB107B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DEFB123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DGCR6L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DGKD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DHRS12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DHRS7C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DIS3L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DNAJA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DNAJC13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DNAJC6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DNM3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DOCK2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DPH5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DPY19L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRGX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DUSP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DYM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EGF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EIF2AK4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EIF4E3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ELOVL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EPS15L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ERP44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ESCO1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ESPN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ETS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ETV6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAHD2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM13B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM149B1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM153B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM172A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM173A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM189A2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FAM84B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FASTKD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FBXL12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FBXO17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FER,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FHL5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FLNC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FOXN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FRS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FRYL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FSD1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUNDC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUT4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
G6PC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GBAS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GCLM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GJB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GJC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLIPR1L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLOD5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLT8D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLUD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GM2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GOLGA7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPR37L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPX8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRAMD1C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSTA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSTCD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSTM1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GTF2A1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GUCA1C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GYG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HELLS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HENMT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HERC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HES1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HIST1H2AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H2BM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H4K,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HNF4A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HORMAD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HRH4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HSBP1L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IDE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFNA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFNE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFNL3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGDCC4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGF2BP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGLL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL12A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL1R1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
INSL5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IPP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRF8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRS1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGA11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IVNS1ABP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JAG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JPH1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNQ5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLF4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLF6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHDC8A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KMT2E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRT4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP25-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP4-9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP9-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
L3MBTL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LDHB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LDLR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LHX4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LIFR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMO4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LOC81691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRMP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LSS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LYSMD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAFF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGEA2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGEB6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGEH1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP2K1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP2K5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP3K2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MATN4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MBD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MCOLN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MECR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MEF2C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MEF2D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MEIS1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
METTL7A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
METTL9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MFSD11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MIEF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MIEN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MIIP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MMAB,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MON2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MPP5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MPZL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MROH6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MTMR4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MYLIP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MYO10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MYO9B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MYOT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MZF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NAALAD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NABP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NAP1L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NBN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NFIA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NFKBIA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NIPA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NMS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NPBWR2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NUDT11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NXPE3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OOSP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORMDL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OSBPL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OSBPL9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OXR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PAQR6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PARK7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
